grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count,geometry,gwr_const,gwr_bs_elct,gwr_bs_ebit,gwr_bd_height,gwr_bd_vintage,gwr_pp_od,gwr_pp_pop,gwr_r2
37576,0.9851668361579591,-0.5810440465835971,-0.468324236196359,"POLYGON ((960935.230213883 1944065.54807064, 960935.230213883 1944165.54807064, 961035.230213883 1944165.54807064, 961035.230213883 1944065.54807064, 960935.230213883 1944065.54807064))",강남구,서울특별시 강남구 대치동 633-16번지,127.058700004,37.495598008,960991.0700743364,1944129.3971117109,남선빌딩,-0.10456276156668125,-0.7032953139567594,-0.5624255855265646,-1.0615036626230288,0.0016473889661031095,-0.2542985294321511,-0.4153609976985236,-0.8280100712492591,-0.7606308483037877,-0.43305762999345415,8,"POLYGON ((960935.230213883 1944065.54807064, 960935.230213883 1944165.54807064, 961035.230213883 1944165.54807064, 961035.230213883 1944065.54807064, 960935.230213883 1944065.54807064))",1.9635220322454672,0.3514029724902601,1.4879712346856344,1.0954882100186332,0.1269452959669219,-1.9969648579468304,-1.688792554278436,0.6760882334741876
37578,1.0426015064497085,-0.462510821731746,-0.35729723184850276,"POLYGON ((960935.230213883 1944265.54807064, 960935.230213883 1944365.54807064, 961035.230213883 1944365.54807064, 961035.230213883 1944265.54807064, 960935.230213883 1944265.54807064))",강남구,서울특별시 강남구 대치동 1014-2번지,127.058072242,37.497165432,960936.394919867,1944303.552869004,NoData,-0.11082447072036576,-0.7939608237767547,-0.5773110576301352,-1.0279708229039666,-0.4008249044321582,-0.28943190020610043,-0.4033034275073213,-0.21849359554987313,-0.36572229730579475,1.1928700625026536,6,"POLYGON ((960935.230213883 1944265.54807064, 960935.230213883 1944365.54807064, 961035.230213883 1944365.54807064, 961035.230213883 1944265.54807064, 960935.230213883 1944265.54807064))",0.1222749552979538,0.4671581442547253,-0.7414881806207279,1.0126897523743796,0.1438404429715594,0.36040722460018815,0.19376280596302525,0.6676399955744419
37579,1.0570217005113685,-0.38551996607858335,-0.2926278760489931,"POLYGON ((960935.230213883 1944365.54807064, 960935.230213883 1944465.54807064, 961035.230213883 1944465.54807064, 961035.230213883 1944365.54807064, 960935.230213883 1944365.54807064))",강남구,서울특별시 강남구 대치동 1022-2번지,127.058812428,37.497964541,961002.2385625168,1944391.9018411825,"진흥빌딩, 일억조빌딩",-0.07551229359507967,-0.44963518419682785,-0.43457527946205055,-0.6255767462752205,-0.26666747329940443,-0.2088219346115327,-0.2198921580935919,-0.27675464206267514,1.0596642887031475,2.0266791355775795,6,"POLYGON ((960935.230213883 1944365.54807064, 960935.230213883 1944465.54807064, 961035.230213883 1944465.54807064, 961035.230213883 1944365.54807064, 960935.230213883 1944365.54807064))",-0.5725346125285263,0.7309975026386605,-0.2533110691069474,0.9960778133157283,0.15921863798730518,-0.22229297354537803,0.7978161456015229,0.6969663608402471
37580,1.0159987336288872,-0.33586413175373503,-0.22784982167867834,"POLYGON ((960935.230213883 1944465.54807064, 960935.230213883 1944565.54807064, 961035.230213883 1944565.54807064, 961035.230213883 1944465.54807064, 960935.230213883 1944465.54807064))",강남구,서울특별시 강남구 대치동 941-32번지,127.058742333,37.498770151,960996.4616651528,1944481.3080567303,"Avenue, 양지빌딩",-0.04840050425824874,-0.22297536999234704,-0.3264777304650115,0.17921140698227173,-0.1708407367760089,-0.21393336278723435,-0.2262371275814989,-0.37593461578862397,-0.43200763806457465,-0.5223943163943393,6,"POLYGON ((960935.230213883 1944465.54807064, 960935.230213883 1944565.54807064, 961035.230213883 1944565.54807064, 961035.230213883 1944465.54807064, 960935.230213883 1944465.54807064))",-0.3733453990164205,0.9315250999626237,0.20786396492139234,1.1058451092563988,0.17265172431331796,-0.7703226299001578,0.6304752854069898,0.7175176811998853
37581,1.2005317684859482,-0.2848045738669619,-0.16426776182197797,"POLYGON ((960935.230213883 1944565.54807064, 960935.230213883 1944665.54807064, 961035.230213883 1944665.54807064, 961035.230213883 1944565.54807064, 960935.230213883 1944565.54807064))",강남구,서울특별시 강남구 대치동 932-18번지,127.059061876,37.499697262,961025.1886543144,1944584.0326106064,NoData,-0.1016398878395462,-0.6776388756435444,-0.5381704052208556,-0.5920439065561584,-0.4008249044321582,-0.2394429164373818,-0.37391956066466625,-0.40598823614561746,-0.5312009579614849,0.9010368869264292,6,"POLYGON ((960935.230213883 1944565.54807064, 960935.230213883 1944665.54807064, 961035.230213883 1944665.54807064, 961035.230213883 1944565.54807064, 960935.230213883 1944565.54807064))",-0.14564792369328042,0.7053810501736483,0.24728106116221524,1.2138880098693452,0.17912162928526132,-0.940564177661438,0.3500599077812138,0.7442032854691035
37582,1.0820804827940707,-0.19020506601249892,-0.10719989355891456,"POLYGON ((960935.230213883 1944665.54807064, 960935.230213883 1944765.54807064, 961035.230213883 1944765.54807064, 961035.230213883 1944665.54807064, 960935.230213883 1944665.54807064))",강남구,서울특별시 강남구 대치동 931-1번지,127.059112164,37.501102272,961030.3638745886,1944739.8885255388,NoData,-0.10259437138195243,-0.6901997714783908,-0.5600921446116487,-0.6926424257133449,-0.13251004216665066,-0.2612434655241094,-0.4045286420275065,-0.46742715792275397,-0.6061741417603628,-1.3502476103758738,6,"POLYGON ((960935.230213883 1944665.54807064, 960935.230213883 1944765.54807064, 961035.230213883 1944765.54807064, 961035.230213883 1944665.54807064, 960935.230213883 1944665.54807064))",0.6804230883886891,0.009384907507600907,-1.9610020673424364,1.1377090253026865,0.16999885029268685,0.11716441703898056,-0.7036901125812964,0.7847870818017729
37583,0.9412712955492426,-0.14891727774181548,-0.052267163684195546,"POLYGON ((960935.230213883 1944765.54807064, 960935.230213883 1944865.54807064, 961035.230213883 1944865.54807064, 961035.230213883 1944765.54807064, 960935.230213883 1944765.54807064))",강남구,서울특별시 강남구 대치동 914-10번지,127.058117873,37.501628076,960942.7529214366,1944798.635246744,대치동 913-20 공동주택 (이남욱),-0.07290436229750122,-0.38856005589423487,-0.42899944385949573,-0.18964982992741222,-0.1593415283932014,-0.189885016972638,-0.3446877055490813,-0.3963274953420401,-0.5657304402210478,-0.7082146241081799,6,"POLYGON ((960935.230213883 1944765.54807064, 960935.230213883 1944865.54807064, 961035.230213883 1944865.54807064, 961035.230213883 1944765.54807064, 960935.230213883 1944765.54807064))",0.6102566283822721,-0.016233007317411847,-0.6885642177585517,1.1674482170743774,0.15996991026509688,-0.8174602825658405,-0.7193952855963367,0.744594037390898
37584,0.7910237239857392,-0.09645517908389166,-0.005694386120304799,"POLYGON ((960935.230213883 1944865.54807064, 960935.230213883 1944965.54807064, 961035.230213883 1944965.54807064, 961035.230213883 1944865.54807064, 960935.230213883 1944865.54807064))",강남구,서울특별시 강남구 대치동 961-11번지,127.059141377,37.502849456,961033.85401006,1944933.7152036247,"서울빌딩, 창진빌딩, CMS S, 성진빌딩",-0.024627550347967243,-0.0034032541312494892,-0.21186141711419093,0.011547208386960842,-0.19958875773302753,-0.14115849437984568,-0.025891751772157624,-0.2985760522111062,-0.009674348746981159,0.42159666990834543,3,"POLYGON ((960935.230213883 1944865.54807064, 960935.230213883 1944965.54807064, 961035.230213883 1944965.54807064, 961035.230213883 1944865.54807064, 960935.230213883 1944865.54807064))",0.5686352618468172,0.06525704187293395,0.019555268515511235,1.1128707344455293,0.16821528654921322,-1.1563066234719996,-0.754688289339885,0.7376849097934379
37585,0.6330261967908775,-0.09445876937381441,0.05133741071217623,"POLYGON ((960935.230213883 1944965.54807064, 960935.230213883 1945065.54807064, 961035.230213883 1945065.54807064, 961035.230213883 1944965.54807064, 960935.230213883 1944965.54807064))",강남구,서울특별시 강남구 대치동 960-3번지,127.05906118,37.503627868,961027.1702330324,1945020.1082117443,NoData,-0.06136588187124555,-0.3546925012286557,-0.4005244727454244,-0.6255767462752205,-0.26666747329940443,-0.19115307664601852,-0.327939053460495,-0.33607498033025507,0.32367255611177365,1.776536413655102,3,"POLYGON ((960935.230213883 1944965.54807064, 960935.230213883 1945065.54807064, 961035.230213883 1945065.54807064, 961035.230213883 1944965.54807064, 960935.230213883 1944965.54807064))",0.5826452765187188,-0.18872394088029415,0.7469066749896351,0.8609331352041649,0.13956073160156096,-1.595402687947523,-1.0651835512426302,0.9142393468334149
37586,0.4705094268432229,-0.04530196837461368,0.11088875806543926,"POLYGON ((960935.230213883 1945065.54807064, 960935.230213883 1945165.54807064, 961035.230213883 1945165.54807064, 961035.230213883 1945065.54807064, 960935.230213883 1945065.54807064))",강남구,서울특별시 강남구 대치동 959-35번지,127.058806439,37.504036656,961004.8671904608,1945065.5661388529,"송암빌딩, 은혜빌딩, 영원빌딩, 타라빌딩, 천산빌딩",-0.05739938995182974,-0.2838881241291296,-0.3566509581132768,0.5145398041728935,-0.09897068438346221,-0.19149738423945298,-0.2968131322256163,-0.3762751024240884,0.07842660966528582,0.22356701505305088,3,"POLYGON ((960935.230213883 1945065.54807064, 960935.230213883 1945165.54807064, 961035.230213883 1945165.54807064, 961035.230213883 1945065.54807064, 960935.230213883 1945065.54807064))",0.3690803235410163,-0.3462355719958172,3.1338617793678383,0.8867704930616638,0.16648557630215072,-3.1627924581790654,-1.2705291867495583,0.9316943159461091
37587,0.2124689760453085,0.007064120934790151,0.17011372229121643,"POLYGON ((960935.230213883 1945165.54807064, 960935.230213883 1945265.54807064, 961035.230213883 1945265.54807064, 961035.230213883 1945165.54807064, 960935.230213883 1945165.54807064))",강남구,서울특별시 강남구 대치동 957-24번지,127.058692717,37.505240089,960995.4418584132,1945199.1264440413,NoData,-0.023851336105310043,0.02612112162769338,-0.2178434752858121,1.2857951177113236,-0.26666747329940443,0.01811036044649461,-0.16217026509052423,-0.39687832705452475,0.052678846942324734,0.41117405649490946,1,"POLYGON ((960935.230213883 1945165.54807064, 960935.230213883 1945265.54807064, 961035.230213883 1945265.54807064, 961035.230213883 1945165.54807064, 960935.230213883 1945165.54807064))",0.8988263187377016,-0.4200060235102371,2.543860434414269,0.85735572645528,0.19794777580851294,-2.7790662678012517,-2.306099408580734,0.9312462047205784
37588,0.061502411566944463,0.04157081528073397,0.22748734058153736,"POLYGON ((960935.230213883 1945265.54807064, 960935.230213883 1945365.54807064, 961035.230213883 1945365.54807064, 961035.230213883 1945265.54807064, 960935.230213883 1945265.54807064))",강남구,서울특별시 강남구 대치동 943-16번지,127.058946923,37.506089765,961018.3515593776,1945293.287231952,"시몬타워, 윤천빌딩, 디케이오케이빌딩, 명진빌딩, 마루빌딩, 세풍빌딩, 거봉INC",0.06615906170421973,1.0520288236364597,1.1373066444727593,4.102553654112547,-0.12219023977182344,-0.19627290256790153,0.8989293543152314,0.5549523534004988,1.326861087476408,-0.6254751083953606,2,"POLYGON ((960935.230213883 1945265.54807064, 960935.230213883 1945365.54807064, 961035.230213883 1945365.54807064, 961035.230213883 1945265.54807064, 960935.230213883 1945265.54807064))",1.588878056957871,-0.278257809648327,-0.5657523669550163,0.8223734326170392,0.22996466240950264,-0.5255758332649475,-3.1024247130692273,0.8955295411459596
37589,-0.08266366573758552,0.06302269937372111,0.27710403446566795,"POLYGON ((960935.230213883 1945365.54807064, 960935.230213883 1945465.54807064, 961035.230213883 1945465.54807064, 961035.230213883 1945365.54807064, 960935.230213883 1945365.54807064))",강남구,서울특별시 강남구 대치동 943번지,127.058649756,37.507020582,960992.5712134448,1945396.67858538,루첸타워,-0.013671416300891744,0.22931324846947668,1.622538764636063,-0.3573140285227231,3.6238980295504546,0.7265750200393253,0.5822098807300856,3.9286336244068463,5.018009434929154,-2.184056683450801,2,"POLYGON ((960935.230213883 1945365.54807064, 960935.230213883 1945465.54807064, 961035.230213883 1945465.54807064, 961035.230213883 1945365.54807064, 960935.230213883 1945365.54807064))",1.2473752097388837,-0.17568583443260538,-0.17487610259391895,0.8674380765203765,0.2372431327236192,-0.47087088700875834,-2.294753881991002,0.8390038029198309
37590,-0.16416605602162845,0.06665493143770886,0.27614084559727486,"POLYGON ((960935.230213883 1945465.54807064, 960935.230213883 1945565.54807064, 961035.230213883 1945565.54807064, 961035.230213883 1945465.54807064, 960935.230213883 1945465.54807064))",강남구,서울특별시 강남구 삼성동 158-23번지,127.058887174,37.508003109,961014.0657856964,1945505.585319848,"삼성동 K타워, 엔씨타워 I, 도일빌딩, 호텔 페이토 삼성, 경진빌딩",0.08797551004975562,1.170964599804667,2.402554047200523,1.7217220340591317,0.20288353566523373,1.1817076698287605,1.70322340224326,1.3493641306973658,3.471351483890951,0.1297634943321216,3,"POLYGON ((960935.230213883 1945465.54807064, 960935.230213883 1945565.54807064, 961035.230213883 1945565.54807064, 961035.230213883 1945465.54807064, 960935.230213883 1945465.54807064))",0.9263937682487676,-0.21272521989532675,1.0082025679884217,0.9292714059619746,0.37864783611800684,-0.7609170367241043,-0.8020037086347965,0.8198593365899572
37591,-0.28511811015715366,-0.10239878875283677,0.22728128393887836,"POLYGON ((960935.230213883 1945565.54807064, 960935.230213883 1945665.54807064, 961035.230213883 1945665.54807064, 961035.230213883 1945565.54807064, 960935.230213883 1945565.54807064))",강남구,서울특별시 강남구 삼성동 158-26번지,127.057997887,37.508725685,960935.845975411,1945586.119356457,"서영빌딩, 마젤란 21 아스테리움",-0.02879088128585595,0.10665474752415252,0.6875517877322458,0.14567856726320955,0.4041196823643644,0.623319132242443,0.28530665588580123,0.7232167744479618,2.589595154909728,-0.01615309345599122,3,"POLYGON ((960935.230213883 1945565.54807064, 960935.230213883 1945665.54807064, 961035.230213883 1945665.54807064, 961035.230213883 1945565.54807064, 960935.230213883 1945565.54807064))",1.3377919868016543,-0.21370076509299862,0.4900338112847716,0.9100054670973625,0.5122830533364491,-0.40404321645914515,0.6291841458799331,0.8104674041264645
37594,-0.567564879957423,-0.254374431504217,0.052687514662818055,"POLYGON ((960935.230213883 1945865.54807064, 960935.230213883 1945965.54807064, 961035.230213883 1945965.54807064, 961035.230213883 1945865.54807064, 960935.230213883 1945865.54807064))",강남구,서울특별시 강남구 삼성동 159번지,127.059037019,37.51201831,961029.3968694456,1945950.9844573445,코엑스,-0.12416867059532927,0.9765380376863078,6.61462613435956,0.27980992613945826,10.063454723922634,32.44296725552704,31.49504411683642,9.418730931071389,2.3566107590407053,-0.18291490807097602,3,"POLYGON ((960935.230213883 1945865.54807064, 960935.230213883 1945965.54807064, 961035.230213883 1945965.54807064, 961035.230213883 1945865.54807064, 960935.230213883 1945865.54807064))",3.1445505875453934,-0.1256393178633498,-1.9828655455972695,0.5972366281913005,0.5486211362916559,-0.8512243337651386,4.13186223803179,0.8327547867240569
37597,-0.8184371114788795,-0.47758000808183243,-0.1143228618898043,"POLYGON ((960935.230213883 1946165.54807064, 960935.230213883 1946265.54807064, 961035.230213883 1946265.54807064, 961035.230213883 1946165.54807064, 960935.230213883 1946165.54807064))",강남구,서울특별시 강남구 삼성동 77-24번지,127.05845938,37.514195776,960979.4807767782,1946192.8001023296,윤곡빌딩,-0.08767917330295065,-0.5785510310441144,-0.5113818732571507,-0.6926424257133449,-0.26666747329940443,-0.2736301411415682,-0.35706450036713083,-0.5045023693399916,0.9649770406384293,0.275680082120234,13,"POLYGON ((960935.230213883 1946165.54807064, 960935.230213883 1946265.54807064, 961035.230213883 1946265.54807064, 961035.230213883 1946165.54807064, 960935.230213883 1946165.54807064))",0.057554366291794785,-0.11489689694978836,4.193551886872698,0.543018195858842,0.23586146499677613,-4.442094086605019,0.8752245237003001,0.7807083606187453
37598,-0.8215701136733145,-0.5099308536187308,-0.16882506128088043,"POLYGON ((960935.230213883 1946265.54807064, 960935.230213883 1946365.54807064, 961035.230213883 1946365.54807064, 961035.230213883 1946265.54807064, 960935.230213883 1946265.54807064))",강남구,서울특별시 강남구 삼성동 77-6번지,127.059030282,37.514925679,961030.3132193566,1946273.5416766969,"용궁빌딩, 태아빌딩, 곰바위, 621빌딩",-0.05276067421461031,-0.21076034433182855,-0.2895488983954242,0.14567856726320955,-0.06543132660027376,-0.022282798685693207,-0.14056939867385954,-0.16404599935427264,0.18044689224100965,-0.7040455787428054,13,"POLYGON ((960935.230213883 1946265.54807064, 960935.230213883 1946365.54807064, 961035.230213883 1946365.54807064, 961035.230213883 1946265.54807064, 960935.230213883 1946265.54807064))",-0.09297582986777288,-0.12363164092770194,4.626892577433372,0.5727279241008889,0.24803638034476885,-4.751213718832574,0.790491818484893,0.7712900936705605
37602,-1.0345126018951905,-0.601424244400193,-0.36713497191468397,"POLYGON ((960935.230213883 1946665.54807064, 960935.230213883 1946765.54807064, 961035.230213883 1946765.54807064, 961035.230213883 1946665.54807064, 960935.230213883 1946665.54807064))",강남구,서울특별시 강남구 삼성동 78-3번지,127.058032788,37.519342637,960944.463592314,1946763.9895241328,원일빌딩,-0.08902733488230266,-0.5954155023305215,-0.250337834074173,-0.7597081051514692,-0.4008249044321582,-0.12692431460249465,-0.25096639534126675,0.9420664509851412,1.9166286883803592,1.3179414234638926,13,"POLYGON ((960935.230213883 1946665.54807064, 960935.230213883 1946765.54807064, 961035.230213883 1946765.54807064, 961035.230213883 1946665.54807064, 960935.230213883 1946665.54807064))",0.4080213371291731,-0.03645547631019449,2.900095395294642,0.8259565355286248,0.20413304109492708,-1.4259183995234619,-0.14497821053157828,0.7026371653480737
37625,-0.574874966751283,-1.459155551189827,-0.4473094616906124,"POLYGON ((961035.230213883 1942665.54807064, 961035.230213883 1942765.54807064, 961135.230213883 1942765.54807064, 961135.230213883 1942665.54807064, 961035.230213883 1942665.54807064))",강남구,서울특별시 강남구 개포동 168-5번지,127.060364555,37.483149078,961131.759721108,1942747.583226825,오성빌딩,-0.10605948089582412,-0.7159552184292951,-0.5391379535217228,-0.9609051434658422,0.0016473889661031095,-0.3099755866143559,-0.3231932473413657,0.005228823059286464,-0.09779024205641901,0.5675132576964583,13,"POLYGON ((961035.230213883 1942665.54807064, 961035.230213883 1942765.54807064, 961135.230213883 1942765.54807064, 961135.230213883 1942665.54807064, 961035.230213883 1942665.54807064))",2.478227894904156,0.3915315566943689,-0.25696297870267076,0.20811007023097555,-0.022111882458918736,1.9422445606710879,-0.06628245436132092,0.9275371736884346
37626,-0.46032379395024225,-1.4185975675616636,-0.4670632701770959,"POLYGON ((961035.230213883 1942765.54807064, 961035.230213883 1942865.54807064, 961135.230213883 1942865.54807064, 961135.230213883 1942765.54807064, 961035.230213883 1942765.54807064))",강남구,서울특별시 강남구 개포동 172-11번지,127.059541713,37.483759942,961059.3287966414,1942815.6944331613,"경빌딩, 비즈허브빌딩",-0.03497831156464504,-0.12654359711332813,-0.30486865935465124,0.14567856726320955,-0.4008249044321582,-0.13821368471892664,-0.23987257949968907,-0.46545990180673735,-0.3495926083610163,1.1928700625026536,13,"POLYGON ((961035.230213883 1942765.54807064, 961035.230213883 1942865.54807064, 961135.230213883 1942865.54807064, 961135.230213883 1942765.54807064, 961035.230213883 1942765.54807064))",2.3595900679325204,0.3971431334413506,-0.3466740610967349,0.1912636045922126,0.006472392819238965,1.8711873944764572,0.023226515629214732,0.9206631234630112
37635,0.7735078728055326,-0.8527322837300741,-0.7083280409368562,"POLYGON ((961035.230213883 1943665.54807064, 961035.230213883 1943765.54807064, 961135.230213883 1943765.54807064, 961135.230213883 1943665.54807064, 961035.230213883 1943665.54807064))",강남구,서울특별시 강남구 대치동 503번지,127.060022769,37.492139072,961106.2034515032,1943745.1036742376,개포1차우성아파트,-0.12416867059532927,-0.8005944025019364,-0.6027258187239065,-1.1285693420611531,-0.4008249044321582,10.59933773088926,0.6615660827297734,-0.7523766399580943,0.8511731241947145,-1.8088426005670837,13,"POLYGON ((961035.230213883 1943665.54807064, 961035.230213883 1943765.54807064, 961135.230213883 1943765.54807064, 961135.230213883 1943665.54807064, 961035.230213883 1943665.54807064))",-1.1490814489397514,1.0895303170396522,-1.3152746647708782,0.3470198816604701,0.16570244585749083,-0.4975872154815421,0.9045341102978841,0.6789268037544914
37641,1.06977692399044,-0.5011719928391033,-0.41786008187511336,"POLYGON ((961035.230213883 1944265.54807064, 961035.230213883 1944365.54807064, 961135.230213883 1944365.54807064, 961135.230213883 1944265.54807064, 961035.230213883 1944265.54807064))",강남구,서울특별시 강남구 대치동 1016-5번지,127.059527781,37.497606951,961065.2852135588,1944351.933412379,NoData,-0.10321831393107403,-0.7193347132624226,-0.5622517715061035,-0.8938394640277179,-0.4008249044321582,-0.30767460416067205,-0.39160764522654595,-0.5594796114129811,-0.30478791684774276,2.1309052697119464,13,"POLYGON ((961035.230213883 1944265.54807064, 961035.230213883 1944365.54807064, 961135.230213883 1944365.54807064, 961135.230213883 1944265.54807064, 961035.230213883 1944265.54807064))",0.28854563277730827,1.1919509629074996,0.6211336178188803,0.8927671829353437,0.1399702070305984,-1.3011529744097436,-0.03122404465662735,0.6797385158905577
37642,1.1773653455613173,-0.45829271411001526,-0.349587040315143,"POLYGON ((961035.230213883 1944365.54807064, 961035.230213883 1944465.54807064, 961135.230213883 1944465.54807064, 961135.230213883 1944365.54807064, 961035.230213883 1944365.54807064))",강남구,서울특별시 강남구 대치동 1021-4번지,127.060008777,37.498112062,961108.0641363328,1944407.7733104627,강남메이저의원,-0.09809678550703431,-0.6803517123162307,-0.4477403374367509,-0.8603066243086557,-0.4008249044321582,-0.02086078033232166,-0.2740052926960148,0.36305757782336806,0.8153293709840956,0.9427273405801755,13,"POLYGON ((961035.230213883 1944365.54807064, 961035.230213883 1944465.54807064, 961135.230213883 1944465.54807064, 961135.230213883 1944365.54807064, 961035.230213883 1944365.54807064))",-0.3552511768541141,1.0518475808155194,0.5753767780020274,1.0118927451939805,0.17546543634332756,-1.128289123270695,0.5812387130405523,0.6664238683919732
37643,1.1886151164646546,-0.3837720346520953,-0.2917449164346883,"POLYGON ((961035.230213883 1944465.54807064, 961035.230213883 1944565.54807064, 961135.230213883 1944565.54807064, 961135.230213883 1944465.54807064, 961035.230213883 1944465.54807064))",강남구,서울특별시 강남구 대치동 941-23번지,127.059557959,37.498830866,961068.588169678,1944487.7063010545,목빌딩,-0.059538621548818046,-0.3207919436838467,-0.3795131643003327,-0.25671550936553655,-0.23983598707285364,-0.18310243730685205,-0.256353690948632,-0.4835283925953829,0.27444713503585755,1.1928700625026536,13,"POLYGON ((961035.230213883 1944465.54807064, 961035.230213883 1944565.54807064, 961135.230213883 1944565.54807064, 961135.230213883 1944465.54807064, 961035.230213883 1944465.54807064))",-0.3856262952610136,1.1052960264253695,0.7119964797978954,1.1744921397411188,0.2061210015466468,-1.1869658672460024,0.6711124870258591,0.6749594034396048
37644,1.2288035584097752,-0.33519240002335843,-0.2336867049454065,"POLYGON ((961035.230213883 1944565.54807064, 961035.230213883 1944665.54807064, 961135.230213883 1944665.54807064, 961135.230213883 1944565.54807064, 961035.230213883 1944565.54807064))",강남구,서울특별시 강남구 대치동 932-43번지,127.060051043,37.499833079,961112.6926621932,1944598.691457845,"운지빌딩, 청하빌딩, 예영빌딩, 아리랑빌딩, 에벤에셀",-0.04551476996856138,-0.19336782697774518,-0.28037220746246644,0.8834010410825774,-0.08779089845573272,-0.18303805458612854,-0.22097144135578978,-0.2798618978766911,-0.3163276140619392,-0.9055494380692464,13,"POLYGON ((961035.230213883 1944565.54807064, 961035.230213883 1944665.54807064, 961135.230213883 1944665.54807064, 961135.230213883 1944565.54807064, 961035.230213883 1944565.54807064))",-0.13690079187134288,0.6394596327638945,-0.14430049633277892,1.2313551823014788,0.20997098859608407,-0.516281995695703,0.35553775765271906,0.6958921396764726
37645,1.0996959820171799,-0.2845182275163559,-0.17693858452525238,"POLYGON ((961035.230213883 1944665.54807064, 961035.230213883 1944765.54807064, 961135.230213883 1944765.54807064, 961135.230213883 1944665.54807064, 961035.230213883 1944665.54807064))",강남구,서울특별시 강남구 대치동 931-22번지,127.059489256,37.500729363,961063.5011884224,1944698.3606144693,NoData,-0.11202778849367169,-0.7791557321542846,-0.5570018987407873,-0.9609051434658422,0.0016473889661031095,-0.2653135731733263,-0.4021967821342508,0.1882744382849623,0.46406058952003115,-0.3079862690322151,13,"POLYGON ((961035.230213883 1944665.54807064, 961035.230213883 1944765.54807064, 961135.230213883 1944765.54807064, 961135.230213883 1944665.54807064, 961035.230213883 1944665.54807064))",0.5358368712900489,0.03768661484137634,-2.2396679461770255,1.2018592494430933,0.2132756924539456,1.0161347009117205,-0.3816440292760302,0.7147873858613287
37646,1.046525824883964,-0.2321778620000297,-0.13377125269835252,"POLYGON ((961035.230213883 1944765.54807064, 961035.230213883 1944865.54807064, 961135.230213883 1944865.54807064, 961135.230213883 1944765.54807064, 961035.230213883 1944765.54807064))",강남구,서울특별시 강남구 대치동 962-23번지,127.059749482,37.501851131,961087.0847089326,1944822.705880608,"한림빌딩, 앨포트빌딩, (주)세정빌딩",0.04681015758270987,0.5562529712711662,0.39568653435446777,0.31334276585852044,-0.26666747329940443,-0.1094709987889679,0.18114822049735194,-0.13533919279978332,0.03707187939853434,0.5258228040427121,13,"POLYGON ((961035.230213883 1944765.54807064, 961035.230213883 1944865.54807064, 961135.230213883 1944865.54807064, 961135.230213883 1944765.54807064, 961035.230213883 1944765.54807064))",1.052769369815807,-0.26839398498939543,-3.8021244114237884,1.14344056512478,0.21253921370459938,2.0438214699400468,-0.951750939242668,0.6964826563034286
37647,0.9106098142704834,-0.23823030006366203,-0.07305714942608396,"POLYGON ((961035.230213883 1944865.54807064, 961035.230213883 1944965.54807064, 961135.230213883 1944965.54807064, 961135.230213883 1944865.54807064, 961035.230213883 1944865.54807064))",강남구,서울특별시 강남구 대치동 961-16번지,127.059610297,37.502641866,961075.1928568466,1944910.49037978,NoData,-0.08491748473433867,-0.5617063614852452,-0.47738522954973345,-0.5920439065561584,-0.13251004216665066,-0.2195766482210868,-0.30062862657507644,-0.36679444121882343,-0.2627611162082922,0.8593464332726821,13,"POLYGON ((961035.230213883 1944865.54807064, 961035.230213883 1944965.54807064, 961135.230213883 1944965.54807064, 961135.230213883 1944865.54807064, 961035.230213883 1944865.54807064))",0.32747578412206885,0.1270028407535013,0.18383622339273578,1.065028049959389,0.18165973245466044,-0.733551579208083,-0.37706113092473353,0.7121074847767928
37648,0.7537788331445855,-0.18077605963244012,-0.013536405623998259,"POLYGON ((961035.230213883 1944965.54807064, 961035.230213883 1945065.54807064, 961135.230213883 1945065.54807064, 961135.230213883 1944965.54807064, 961035.230213883 1944965.54807064))",강남구,서울특별시 강남구 대치동 961-6번지,127.05993931,37.503376272,961104.6545301096,1944991.831960156,"성윤빌딩, 인테크빌딩, 유니온빌딩, 오&정 빌라, 대종빌딩, 수왕빌딩",-0.01983359176221637,0.09060874764264348,-0.23792859627343246,0.6822040027682044,-0.360577675092332,-0.006080747053184329,-0.2437215164291046,-0.4317290257867282,-0.17430769422278755,0.3924133523507238,1,"POLYGON ((961035.230213883 1944965.54807064, 961035.230213883 1945065.54807064, 961135.230213883 1945065.54807064, 961135.230213883 1944965.54807064, 961035.230213883 1944965.54807064))",0.3291502095881656,-0.04048176436204145,1.0360982586905827,0.8926951971896678,0.15792892587103258,-1.0802611115338736,-0.5805819522086847,0.8924744416602889
